taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.0005536897991710177,0.8458466453674122,0.20965750697619484
0.0006054365093739165,0.8458466453674122,0.20095246667852618
0.0006054365093739165,0.8466453674121406,0.20059866811466787
0.000631309864475366,0.8466453674121406,0.1950746869420899
0.000631309864475366,0.847444089456869,0.1941584469586014
0.0006675325616173951,0.847444089456869,0.18927920231867687
0.0006675325616173951,0.8482428115015974,0.18867083881255398
0.0006985805877391345,0.8482428115015974,0.18625050205024885
0.0006985805877391345,0.8490415335463258,0.1859086648789956
0.0007141046008000042,0.8490415335463258,0.18309745689603413
0.0007141046008000042,0.8498402555910544,0.18262453396492595
0.0007296286138608738,0.8498402555910544,0.18123689728837333
0.0007296286138608738,0.853035143769968,0.178559714856536
0.0007399779559014535,0.853035143769968,0.17670822040103965
0.0007399779559014535,0.854632587859425,0.1745098853951056
0.0007606766399826131,0.854632587859425,0.17294294922822817
0.0007606766399826131,0.8562300319488818,0.17159681222382286
0.000765851311002903,0.8562300319488818,0.17153902443689356
0.000765851311002903,0.8578274760383386,0.1706574793156158
0.0007762006530434828,0.8578274760383386,0.16826975358519988
0.0007762006530434828,0.8586261980830671,0.167869922233158
0.0007813753240637726,0.8586261980830671,0.16426431660244786
0.0007813753240637726,0.8594249201277955,0.16416943203931483
0.000853820718347831,0.8594249201277955,0.15811206657897472
0.000853820718347831,0.8610223642172524,0.15633680283423698
0.0008796940734492805,0.8610223642172524,0.1539503908890315
0.0008796940734492805,0.8618210862619808,0.15345996921470548
0.0008952180865101501,0.8618210862619808,0.15250077446583463
0.0008952180865101501,0.8634185303514377,0.15208459457420234
0.0009262661126318894,0.8634185303514377,0.1507489845588993
0.0009262661126318894,0.8642172523961661,0.1502845976716166
0.0009314407836521793,0.8642172523961661,0.14974589668035898
0.0009314407836521793,0.8650159744408946,0.14957979976511773
0.000946964796713049,0.8650159744408946,0.14834346331803075
0.000946964796713049,0.865814696485623,0.1478527584170876
0.0009521394677333389,0.865814696485623,0.14712389694911246
0.0009521394677333389,0.8666134185303515,0.14682565959401675
0.0009780128228347883,0.8666134185303515,0.1431560548608436
0.0009780128228347883,0.8674121405750799,0.14280936292626648
0.0010142355199768175,0.8674121405750799,0.13864838904814172
0.0010142355199768175,0.8682108626198083,0.13823638804148386
0.0010504582171188468,0.8682108626198083,0.1363538189875432
0.0010504582171188468,0.8690095846645367,0.13583911360376827
0.0010763315722202961,0.8690095846645367,0.13402181959471318
0.0010763315722202961,0.8698083067092651,0.13314317234452044
0.0010970302563014557,0.8698083067092651,0.13240671464299056
0.0010970302563014557,0.8706070287539937,0.13236295456821937
0.0011539516375246445,0.8706070287539937,0.12819426785758073
0.0011539516375246445,0.8722044728434505,0.126924517401505
0.001174650321605804,0.8722044728434505,0.124317446346651
0.001174650321605804,0.8730031948881789,0.12430068083218428
0.001210873018747833,0.8730031948881789,0.12280266269667595
0.001210873018747833,0.8746006389776357,0.12221391495758155
0.001216047689768123,0.8746006389776357,0.12179727731268807
0.001216047689768123,0.8753993610223643,0.12141987762979391
0.001221222360788413,0.8753993610223643,0.12103139923857441
0.001221222360788413,0.8761980830670927,0.1209780476528513
0.0012367463738492826,0.8761980830670927,0.1192822671289897
0.0012367463738492826,0.8769968051118211,0.11910213350437206
0.0012419210448695725,0.8769968051118211,0.11855415053245197
0.0012419210448695725,0.8777955271565495,0.11849772456065846
0.0012988424260927613,0.8777955271565495,0.11653914779920513
0.0012988424260927613,0.8785942492012779,0.11650452428002168
0.001309191768133341,0.8785942492012779,0.11513974193445321
0.001309191768133341,0.8801916932907349,0.11464696618860319
0.0013195411101739208,0.8801916932907349,0.1127773322419683
0.0013195411101739208,0.8809904153354633,0.11261713434811438
0.0013402397942550803,0.8809904153354633,0.11072850907537127
0.0013402397942550803,0.8825878594249201,0.11011740163422462
0.0013454144652753702,0.8825878594249201,0.1100553565607917
0.0013454144652753702,0.8833865814696485,0.10988701785974127
0.001397161175478269,0.8833865814696485,0.10772889453827861
0.001397161175478269,0.884185303514377,0.10674183021816222
0.0014282092016000083,0.884185303514377,0.10339150940565528
0.0014282092016000083,0.8849840255591054,0.10273168844474323
0.0014333838726202982,0.8849840255591054,0.10259403032518781
0.0014333838726202982,0.8865814696485623,0.10178502998712753
0.001438558543640588,0.8865814696485623,0.10154195667657104
0.001438558543640588,0.8873801916932907,0.10098015213763523
0.0014747812407826172,0.8873801916932907,0.09817663915115468
0.0014747812407826172,0.8881789137380192,0.09815000567001975
0.0015006545958840666,0.8881789137380192,0.09704922965931403
0.0015006545958840666,0.8889776357827476,0.09689316625259793
0.0015058292669043565,0.8889776357827476,0.09655014991437466
0.0015058292669043565,0.8913738019169329,0.09605130813297805
0.0015161786089449363,0.8913738019169329,0.09518828154756658
0.0015161786089449363,0.8921725239616614,0.09439600301691967
0.0015213532799652262,0.8921725239616614,0.09431729387987957
0.0015213532799652262,0.8929712460063898,0.09417578221917389
0.0015368772930260959,0.8929712460063898,0.09341702867195326
0.0015368772930260959,0.8937699680511182,0.09328105368896698
0.001567925319147835,0.8937699680511182,0.09208492115463887
0.001567925319147835,0.895367412140575,0.09114783719586612
0.0016403707134318936,0.895367412140575,0.08763730856145015
0.0016403707134318936,0.8961661341853036,0.0875039055764095
0.0016972920946550824,0.8961661341853036,0.08527389460497499
0.0016972920946550824,0.896964856230032,0.08486118103676335
0.0017438641338376913,0.896964856230032,0.0826403074012725
0.0017438641338376913,0.8977635782747604,0.082581161572721
0.001759388146898561,0.8977635782747604,0.08198713383896525
0.001759388146898561,0.8985623003194888,0.0818580396466291
